purchase_id,product_id,quantity,unit_price,purchase_date
10538,72,1,34.8,2017-05-15
10539,13,8,6.0,2017-05-16
10539,21,15,10.0,2017-05-16
10539,33,15,2.5,2017-05-16
10539,49,6,20.0,2017-05-16
10540,3,60,10.0,2017-05-19
10540,26,40,31.23,2017-05-19
10540,38,30,263.5,2017-05-19
10540,68,35,12.5,2017-05-19
10541,24,35,4.5,2017-05-19
10541,38,4,263.5,2017-05-19
10541,65,36,21.05,2017-05-19
10541,71,9,21.5,2017-05-19
10542,11,15,21.0,2017-05-20
10542,54,24,7.45,2017-05-20
10543,12,30,38.0,2017-05-21
10543,23,70,9.0,2017-05-21
10544,28,7,45.6,2017-05-21
10544,67,7,14.0,2017-05-21
10545,11,10,21.0,2017-05-22
10546,7,10,30.0,2017-05-23
10546,35,30,18.0,2017-05-23
10546,62,40,49.3,2017-05-23
10547,32,24,32.0,2017-05-23
10547,36,60,19.0,2017-05-23
10548,34,10,14.0,2017-05-26
10548,41,14,9.65,2017-05-26
10549,31,55,12.5,2017-05-27
10549,45,100,9.5,2017-05-27
10549,51,48,53.0,2017-05-27
10550,17,8,39.0,2017-05-28
10550,19,10,9.2,2017-05-28
10550,21,6,10.0,2017-05-28
10550,61,10,28.5,2017-05-28
10551,16,40,17.45,2017-05-28
10551,35,20,18.0,2017-05-28
10551,44,40,19.45,2017-05-28
10552,69,18,36.0,2017-05-29
10552,75,30,7.75,2017-05-29
10553,11,15,21.0,2017-05-30
10553,16,14,17.45,2017-05-30
10553,22,24,21.0,2017-05-30
10553,31,30,12.5,2017-05-30
10553,35,6,18.0,2017-05-30
10554,16,30,17.45,2017-05-30
10554,23,20,9.0,2017-05-30
10554,62,20,49.3,2017-05-30
10554,77,10,13.0,2017-05-30
10555,14,30,23.25,2017-06-02
10555,19,35,9.2,2017-06-02
10555,24,18,4.5,2017-06-02
10555,51,20,53.0,2017-06-02
10555,56,40,38.0,2017-06-02
10556,72,24,34.8,2017-06-03
10557,64,30,33.25,2017-06-03
10557,75,20,7.75,2017-06-03
10558,47,25,9.5,2017-06-04
10558,51,20,53.0,2017-06-04
10558,52,30,7.0,2017-06-04
10558,53,18,32.8,2017-06-04
10558,73,3,15.0,2017-06-04
10559,41,12,9.65,2017-06-05
10559,55,18,24.0,2017-06-05
10560,30,20,25.89,2017-06-06
10560,62,15,49.3,2017-06-06
10561,44,10,19.45,2017-06-06
10561,51,50,53.0,2017-06-06
10562,33,20,2.5,2017-06-09
10562,62,10,49.3,2017-06-09
10563,36,25,19.0,2017-06-10
10563,52,70,7.0,2017-06-10
10564,17,16,39.0,2017-06-10
10564,31,6,12.5,2017-06-10
10564,55,25,24.0,2017-06-10
10565,24,25,4.5,2017-06-11
10565,64,18,33.25,2017-06-11
10566,11,35,21.0,2017-06-12
10566,18,18,62.5,2017-06-12
10566,76,10,18.0,2017-06-12
10567,31,60,12.5,2017-06-12
10567,51,3,53.0,2017-06-12
10567,59,40,55.0,2017-06-12
10568,10,5,31.0,2017-06-13
10569,31,35,12.5,2017-06-16
10569,76,30,18.0,2017-06-16
10570,11,15,21.0,2017-06-17
10570,56,60,38.0,2017-06-17
10571,14,11,23.25,2017-06-17
10571,42,28,14.0,2017-06-17
10572,16,12,17.45,2017-06-18
10572,32,10,32.0,2017-06-18
10572,40,50,18.4,2017-06-18
10572,75,15,7.75,2017-06-18
10573,17,18,39.0,2017-06-19
10573,34,40,14.0,2017-06-19
10573,53,25,32.8,2017-06-19
10574,33,14,2.5,2017-06-19
10574,40,2,18.4,2017-06-19
10574,62,10,49.3,2017-06-19
10574,64,6,33.25,2017-06-19
10575,59,12,55.0,2017-06-20
10575,63,6,43.9,2017-06-20
10575,72,30,34.8,2017-06-20
10575,76,10,18.0,2017-06-20
10576,1,10,18.0,2017-06-23
10576,31,20,12.5,2017-06-23
10576,44,21,19.45,2017-06-23
10577,39,10,18.0,2017-06-23
10577,75,20,7.75,2017-06-23
10577,77,18,13.0,2017-06-23
10578,35,20,18.0,2017-06-24
10578,57,6,19.5,2017-06-24
10579,15,10,15.5,2017-06-25
10579,75,21,7.75,2017-06-25
10580,14,15,23.25,2017-06-26
10580,41,9,9.65,2017-06-26
10580,65,30,21.05,2017-06-26
10581,75,50,7.75,2017-06-26
10582,57,4,19.5,2017-06-27
10582,76,14,18.0,2017-06-27
10583,29,10,123.79,2017-06-30
10583,60,24,34.0,2017-06-30
10583,69,10,36.0,2017-06-30
10584,31,50,12.5,2017-06-30
10585,47,15,9.5,2017-07-01
10586,52,4,7.0,2017-07-02
10587,26,6,31.23,2017-07-02
10587,35,20,18.0,2017-07-02
10587,77,20,13.0,2017-07-02
10588,18,40,62.5,2017-07-03
10588,42,100,14.0,2017-07-03
10589,35,4,18.0,2017-07-04
10590,1,20,18.0,2017-07-07
10590,77,60,13.0,2017-07-07
10591,3,14,10.0,2017-07-07
10591,7,10,30.0,2017-07-07
10591,54,50,7.45,2017-07-07
10592,15,25,15.5,2017-07-08
10592,26,5,31.23,2017-07-08
10593,20,21,81.0,2017-07-09
10593,69,20,36.0,2017-07-09
10593,76,4,18.0,2017-07-09
10594,52,24,7.0,2017-07-09
10594,58,30,13.25,2017-07-09
10595,35,30,18.0,2017-07-10
10595,61,120,28.5,2017-07-10
10595,69,65,36.0,2017-07-10
10596,56,5,38.0,2017-07-11
10596,63,24,43.9,2017-07-11
10596,75,30,7.75,2017-07-11
10597,24,35,4.5,2017-07-11
10597,57,20,19.5,2017-07-11
10597,65,12,21.05,2017-07-11
10598,27,50,43.9,2017-07-14
10598,71,9,21.5,2017-07-14
10599,62,10,49.3,2017-07-15
10600,54,4,7.45,2017-07-16
10600,73,30,15.0,2017-07-16
10601,13,60,6.0,2017-07-16
10601,59,35,55.0,2017-07-16
10602,77,5,13.0,2017-07-17
10603,22,48,21.0,2017-07-18
10603,49,25,20.0,2017-07-18
10604,48,6,12.75,2017-07-18
10604,76,10,18.0,2017-07-18
10605,16,30,17.45,2017-07-21
10605,59,20,55.0,2017-07-21
10605,60,70,34.0,2017-07-21
10605,71,15,21.5,2017-07-21
10606,4,20,22.0,2017-07-22
10606,55,20,24.0,2017-07-22
10606,62,10,49.3,2017-07-22
10607,7,45,30.0,2017-07-22
10607,17,100,39.0,2017-07-22
10607,33,14,2.5,2017-07-22
10607,40,42,18.4,2017-07-22
10607,72,12,34.8,2017-07-22
10608,56,28,38.0,2017-07-23
10609,1,3,18.0,2017-07-24
10609,10,10,31.0,2017-07-24
10609,21,6,10.0,2017-07-24
10610,36,21,19.0,2017-07-25
10611,1,6,18.0,2017-07-25
10611,2,10,19.0,2017-07-25
10611,60,15,34.0,2017-07-25
10612,10,70,31.0,2017-07-28
10612,36,55,19.0,2017-07-28
10612,49,18,20.0,2017-07-28
10612,60,40,34.0,2017-07-28
10612,76,80,18.0,2017-07-28
10613,13,8,6.0,2017-07-29
10613,75,40,7.75,2017-07-29
10614,11,14,21.0,2017-07-29
10614,21,8,10.0,2017-07-29
10614,39,5,18.0,2017-07-29
10615,55,5,24.0,2017-07-30
10616,38,15,263.5,2017-07-31
10616,56,14,38.0,2017-07-31
10616,70,15,15.0,2017-07-31
10616,71,15,21.5,2017-07-31
10617,59,30,55.0,2017-07-31
10618,6,70,25.0,2017-08-01
10618,56,20,38.0,2017-08-01
10618,68,15,12.5,2017-08-01
10619,21,42,10.0,2017-08-04
10619,22,40,21.0,2017-08-04
10620,24,5,4.5,2017-08-05
10620,52,5,7.0,2017-08-05
10621,19,5,9.2,2017-08-05
10621,23,10,9.0,2017-08-05
10621,70,20,15.0,2017-08-05
10621,71,15,21.5,2017-08-05
10622,2,20,19.0,2017-08-06
10622,68,18,12.5,2017-08-06
10623,14,21,23.25,2017-08-07
10623,19,15,9.2,2017-08-07
10623,21,25,10.0,2017-08-07
10623,24,3,4.5,2017-08-07
10623,35,30,18.0,2017-08-07
10624,28,10,45.6,2017-08-07
10624,29,6,123.79,2017-08-07
10624,44,10,19.45,2017-08-07
10625,14,3,23.25,2017-08-08
10625,42,5,14.0,2017-08-08
10625,60,10,34.0,2017-08-08
10626,53,12,32.8,2017-08-11
10626,60,20,34.0,2017-08-11
10626,71,20,21.5,2017-08-11
10627,62,15,49.3,2017-08-11
10627,73,35,15.0,2017-08-11
10628,1,25,18.0,2017-08-12
10629,29,20,123.79,2017-08-12
10629,64,9,33.25,2017-08-12
10630,55,12,24.0,2017-08-13
10630,76,35,18.0,2017-08-13
10631,75,8,7.75,2017-08-14
10632,2,30,19.0,2017-08-14
10632,33,20,2.5,2017-08-14
10633,12,36,38.0,2017-08-15
10633,13,13,6.0,2017-08-15
10633,26,35,31.23,2017-08-15
10633,62,80,49.3,2017-08-15
10634,7,35,30.0,2017-08-15
10634,18,50,62.5,2017-08-15
10634,51,15,53.0,2017-08-15
10634,75,2,7.75,2017-08-15
10635,4,10,22.0,2017-08-18
10635,5,15,21.35,2017-08-18
10635,22,40,21.0,2017-08-18
10636,4,25,22.0,2017-08-19
10636,58,6,13.25,2017-08-19
10637,11,10,21.0,2017-08-19
10637,50,25,16.25,2017-08-19
10637,56,60,38.0,2017-08-19
10638,45,20,9.5,2017-08-20
10638,65,21,21.05,2017-08-20
10638,72,60,34.8,2017-08-20
10639,18,8,62.5,2017-08-20
10640,69,20,36.0,2017-08-21
10640,70,15,15.0,2017-08-21
10641,2,50,19.0,2017-08-22
10641,40,60,18.4,2017-08-22
10642,21,30,10.0,2017-08-22
10642,61,20,28.5,2017-08-22
10643,28,15,45.6,2017-08-25
10643,39,21,18.0,2017-08-25
10643,46,2,12.0,2017-08-25
10644,18,4,62.5,2017-08-25
10644,43,20,46.0,2017-08-25
10644,46,21,12.0,2017-08-25
10645,18,20,62.5,2017-08-26
10645,36,15,19.0,2017-08-26
10646,1,15,18.0,2017-08-27
10646,10,18,31.0,2017-08-27
10646,71,30,21.5,2017-08-27
10646,77,35,13.0,2017-08-27
10647,19,30,9.2,2017-08-27
10647,39,20,18.0,2017-08-27
10648,22,15,21.0,2017-08-28
10648,24,15,4.5,2017-08-28
10649,28,20,45.6,2017-08-28
10649,72,15,34.8,2017-08-28
10650,30,30,25.89,2017-08-29
10650,53,25,32.8,2017-08-29
10650,54,30,7.45,2017-08-29
10651,19,12,9.2,2017-09-01
10651,22,20,21.0,2017-09-01
10652,30,2,25.89,2017-09-01
10652,42,20,14.0,2017-09-01
10653,16,30,17.45,2017-09-02
10653,60,20,34.0,2017-09-02
10654,4,12,22.0,2017-09-02
10654,39,20,18.0,2017-09-02
10654,54,6,7.45,2017-09-02
10655,41,20,9.65,2017-09-03
10656,14,3,23.25,2017-09-04
10656,44,28,19.45,2017-09-04
10656,47,6,9.5,2017-09-04
10657,15,50,15.5,2017-09-04
10657,41,24,9.65,2017-09-04
10657,46,45,12.0,2017-09-04
10657,47,10,9.5,2017-09-04
10657,56,45,38.0,2017-09-04
10657,60,30,34.0,2017-09-04
10658,21,60,10.0,2017-09-05
10658,40,70,18.4,2017-09-05
10658,60,55,34.0,2017-09-05
10658,77,70,13.0,2017-09-05
10659,31,20,12.5,2017-09-05
10659,40,24,18.4,2017-09-05
10659,70,40,15.0,2017-09-05
10660,20,21,81.0,2017-09-08
10661,39,3,18.0,2017-09-09
10661,58,49,13.25,2017-09-09
10662,68,10,12.5,2017-09-09
10663,40,30,18.4,2017-09-10
10663,42,30,14.0,2017-09-10
10663,51,20,53.0,2017-09-10
10664,10,24,31.0,2017-09-10
10664,56,12,38.0,2017-09-10
10664,65,15,21.05,2017-09-10
10665,51,20,53.0,2017-09-11
10665,59,1,55.0,2017-09-11
10665,76,10,18.0,2017-09-11
10666,29,36,123.79,2017-09-12
10666,65,10,21.05,2017-09-12
10667,69,45,36.0,2017-09-12
10667,71,14,21.5,2017-09-12
10668,31,8,12.5,2017-09-15
10668,55,4,24.0,2017-09-15
10668,64,15,33.25,2017-09-15
10669,36,30,19.0,2017-09-15
10670,23,32,9.0,2017-09-16
10670,46,60,12.0,2017-09-16
10670,67,25,14.0,2017-09-16
10670,73,50,15.0,2017-09-16
10670,75,25,7.75,2017-09-16
10671,16,10,17.45,2017-09-17
10671,62,10,49.3,2017-09-17
10671,65,12,21.05,2017-09-17
10672,38,15,263.5,2017-09-17
10672,71,12,21.5,2017-09-17
10673,16,3,17.45,2017-09-18
10673,42,6,14.0,2017-09-18
10673,43,6,46.0,2017-09-18
10674,23,5,9.0,2017-09-18
10675,14,30,23.25,2017-09-19
10675,53,10,32.8,2017-09-19
10675,58,30,13.25,2017-09-19
10676,10,2,31.0,2017-09-22
10676,19,7,9.2,2017-09-22
10676,44,21,19.45,2017-09-22
10677,26,30,31.23,2017-09-22
10677,33,8,2.5,2017-09-22
10678,12,100,38.0,2017-09-23
10678,33,30,2.5,2017-09-23
10678,41,120,9.65,2017-09-23
10678,54,30,7.45,2017-09-23
10679,59,12,55.0,2017-09-23
10680,16,50,17.45,2017-09-24
10680,31,20,12.5,2017-09-24
10680,42,40,14.0,2017-09-24
10681,19,30,9.2,2017-09-25
10681,21,12,10.0,2017-09-25
10681,64,28,33.25,2017-09-25
10682,33,30,2.5,2017-09-25
10682,66,4,17.0,2017-09-25
10682,75,30,7.75,2017-09-25
10683,52,9,7.0,2017-09-26
10684,40,20,18.4,2017-09-26
10684,47,40,9.5,2017-09-26
10684,60,30,34.0,2017-09-26
10685,10,20,31.0,2017-09-29
10685,41,4,9.65,2017-09-29
10685,47,15,9.5,2017-09-29
10686,17,30,39.0,2017-09-30
10686,26,15,31.23,2017-09-30
10687,9,50,97.0,2017-09-30
10687,29,10,123.79,2017-09-30
10687,36,6,19.0,2017-09-30
10688,10,18,31.0,2017-10-01
10688,28,60,45.6,2017-10-01
10688,34,14,14.0,2017-10-01
10689,1,35,18.0,2017-10-01
10690,56,20,38.0,2017-10-02
10690,77,30,13.0,2017-10-02
10691,1,30,18.0,2017-10-03
10691,29,40,123.79,2017-10-03
10691,43,40,46.0,2017-10-03
10691,44,24,19.45,2017-10-03
10691,62,48,49.3,2017-10-03
10692,63,20,43.9,2017-10-03
10693,9,6,97.0,2017-10-06
10693,54,60,7.45,2017-10-06
10693,69,30,36.0,2017-10-06
10693,73,15,15.0,2017-10-06
10694,7,90,30.0,2017-10-06
10694,59,25,55.0,2017-10-06
10694,70,50,15.0,2017-10-06
10695,8,10,40.0,2017-10-07
10695,12,4,38.0,2017-10-07
10695,24,20,4.5,2017-10-07
10696,17,20,39.0,2017-10-08
10696,46,18,12.0,2017-10-08
10697,19,7,9.2,2017-10-08
10697,35,9,18.0,2017-10-08
10697,58,30,13.25,2017-10-08
10697,70,30,15.0,2017-10-08
10698,11,15,21.0,2017-10-09
10698,17,8,39.0,2017-10-09
10698,29,12,123.79,2017-10-09
10698,65,65,21.05,2017-10-09
10698,70,8,15.0,2017-10-09
10699,47,12,9.5,2017-10-09
10700,1,5,18.0,2017-10-10
10700,34,12,14.0,2017-10-10
10700,68,40,12.5,2017-10-10
10700,71,60,21.5,2017-10-10
10701,59,42,55.0,2017-10-13
10701,71,20,21.5,2017-10-13
10701,76,35,18.0,2017-10-13
10702,3,6,10.0,2017-10-13
10702,76,15,18.0,2017-10-13
10703,2,5,19.0,2017-10-14
10703,59,35,55.0,2017-10-14
10703,73,35,15.0,2017-10-14
10704,4,6,22.0,2017-10-14
10704,24,35,4.5,2017-10-14
10704,48,24,12.75,2017-10-14
10705,31,20,12.5,2017-10-15
10705,32,4,32.0,2017-10-15
10706,16,20,17.45,2017-10-16
10706,43,24,46.0,2017-10-16
10706,59,8,55.0,2017-10-16
10707,55,21,24.0,2017-10-16
10707,57,40,19.5,2017-10-16
10707,70,28,15.0,2017-10-16
10708,5,4,21.35,2017-10-17
10708,36,5,19.0,2017-10-17
10709,8,40,40.0,2017-10-17
10709,51,28,53.0,2017-10-17
10709,60,10,34.0,2017-10-17
10710,19,5,9.2,2017-10-20
10710,47,5,9.5,2017-10-20
10711,19,12,9.2,2017-10-21
10711,41,42,9.65,2017-10-21
10711,53,120,32.8,2017-10-21
10712,53,3,32.8,2017-10-21
10712,56,30,38.0,2017-10-21
10713,10,18,31.0,2017-10-22
10713,26,30,31.23,2017-10-22
10713,45,110,9.5,2017-10-22
10713,46,24,12.0,2017-10-22
10714,2,30,19.0,2017-10-22
10714,17,27,39.0,2017-10-22
10714,47,50,9.5,2017-10-22
10714,56,18,38.0,2017-10-22
10714,58,12,13.25,2017-10-22
10715,10,21,31.0,2017-10-23
10715,71,30,21.5,2017-10-23
10716,21,5,10.0,2017-10-24
10716,51,7,53.0,2017-10-24
10716,61,10,28.5,2017-10-24
10717,21,32,10.0,2017-10-24
10717,54,15,7.45,2017-10-24
10717,69,25,36.0,2017-10-24
10718,12,36,38.0,2017-10-27
10718,16,20,17.45,2017-10-27
10718,36,40,19.0,2017-10-27
10718,62,20,49.3,2017-10-27
10719,18,12,62.5,2017-10-27
10719,30,3,25.89,2017-10-27
10719,54,40,7.45,2017-10-27
10720,35,21,18.0,2017-10-28
10720,71,8,21.5,2017-10-28
10721,44,50,19.45,2017-10-29
10722,2,3,19.0,2017-10-29
10722,31,50,12.5,2017-10-29
10722,68,45,12.5,2017-10-29
10722,75,42,7.75,2017-10-29
10723,26,15,31.23,2017-10-30
10724,10,16,31.0,2017-10-30
10724,61,5,28.5,2017-10-30
10725,41,12,9.65,2017-10-31
10725,52,4,7.0,2017-10-31
10725,55,6,24.0,2017-10-31
10726,4,25,22.0,2017-11-03
10726,11,5,21.0,2017-11-03
10727,17,20,39.0,2017-11-03
10727,56,10,38.0,2017-11-03
10727,59,10,55.0,2017-11-03
10728,30,15,25.89,2017-11-04
10728,40,6,18.4,2017-11-04
10728,55,12,24.0,2017-11-04
10728,60,15,34.0,2017-11-04
10729,1,50,18.0,2017-11-04
10729,21,30,10.0,2017-11-04
10729,50,40,16.25,2017-11-04
10730,16,15,17.45,2017-11-05
10730,31,3,12.5,2017-11-05
10730,65,10,21.05,2017-11-05
10731,21,40,10.0,2017-11-06
10731,51,30,53.0,2017-11-06
10732,76,20,18.0,2017-11-06
10733,14,16,23.25,2017-11-07
10733,28,20,45.6,2017-11-07
10733,52,25,7.0,2017-11-07
10734,6,30,25.0,2017-11-07
10734,30,15,25.89,2017-11-07
10734,76,20,18.0,2017-11-07
10735,61,20,28.5,2017-11-10
10735,77,2,13.0,2017-11-10
10736,65,40,21.05,2017-11-11
10736,75,20,7.75,2017-11-11
10737,13,4,6.0,2017-11-11
10737,41,12,9.65,2017-11-11
10738,16,3,17.45,2017-11-12
10739,36,6,19.0,2017-11-12
10739,52,18,7.0,2017-11-12
10740,28,5,45.6,2017-11-13
10740,35,35,18.0,2017-11-13
10740,45,40,9.5,2017-11-13
10740,56,14,38.0,2017-11-13
10741,2,15,19.0,2017-11-14
10742,3,20,10.0,2017-11-14
10742,60,50,34.0,2017-11-14
10742,72,35,34.8,2017-11-14
10743,46,28,12.0,2017-11-17
10744,40,50,18.4,2017-11-17
10745,18,24,62.5,2017-11-18
10745,44,16,19.45,2017-11-18
10745,59,45,55.0,2017-11-18
10745,72,7,34.8,2017-11-18
10746,13,6,6.0,2017-11-19
10746,42,28,14.0,2017-11-19
10746,62,9,49.3,2017-11-19
10746,69,40,36.0,2017-11-19
10747,31,8,12.5,2017-11-19
10747,41,35,9.65,2017-11-19
10747,63,9,43.9,2017-11-19
10747,69,30,36.0,2017-11-19
10748,23,44,9.0,2017-11-20
10748,40,40,18.4,2017-11-20
10748,56,28,38.0,2017-11-20
10749,56,15,38.0,2017-11-20
10749,59,6,55.0,2017-11-20
10749,76,10,18.0,2017-11-20
10750,14,5,23.25,2017-11-21
10750,45,40,9.5,2017-11-21
10750,59,25,55.0,2017-11-21
10751,26,12,31.23,2017-11-24
10751,30,30,25.89,2017-11-24
10751,50,20,16.25,2017-11-24
10751,73,15,15.0,2017-11-24
10752,1,8,18.0,2017-11-24
10752,69,3,36.0,2017-11-24
10753,45,4,9.5,2017-11-25
10753,74,5,10.0,2017-11-25
10754,40,3,18.4,2017-11-25
10755,47,30,9.5,2017-11-26
10755,56,30,38.0,2017-11-26
10755,57,14,19.5,2017-11-26
10755,69,25,36.0,2017-11-26
10756,18,21,62.5,2017-11-27
10756,36,20,19.0,2017-11-27
10756,68,6,12.5,2017-11-27
10756,69,20,36.0,2017-11-27
10757,34,30,14.0,2017-11-27
10757,59,7,55.0,2017-11-27
10757,62,30,49.3,2017-11-27
10757,64,24,33.25,2017-11-27
10758,26,20,31.23,2017-11-28
10758,52,60,7.0,2017-11-28
10758,70,40,15.0,2017-11-28
10759,32,10,32.0,2017-11-28
10760,25,12,14.0,2017-12-01
10760,27,40,43.9,2017-12-01
10760,43,30,46.0,2017-12-01
10761,25,35,14.0,2017-12-02
10761,75,18,7.75,2017-12-02
10762,39,16,18.0,2017-12-02
10762,47,30,9.5,2017-12-02
10762,51,28,53.0,2017-12-02
10762,56,60,38.0,2017-12-02
10763,21,40,10.0,2017-12-03
10763,22,6,21.0,2017-12-03
10763,24,20,4.5,2017-12-03
10764,3,20,10.0,2017-12-03
10764,39,130,18.0,2017-12-03
10765,65,80,21.05,2017-12-04
10766,2,40,19.0,2017-12-05
10766,7,35,30.0,2017-12-05
10766,68,40,12.5,2017-12-05
10767,42,2,14.0,2017-12-05
10768,22,4,21.0,2017-12-08
10768,31,50,12.5,2017-12-08
10768,60,15,34.0,2017-12-08
10768,71,12,21.5,2017-12-08
10769,41,30,9.65,2017-12-08
10769,52,15,7.0,2017-12-08
10769,61,20,28.5,2017-12-08
10769,62,15,49.3,2017-12-08
10770,11,15,21.0,2017-12-09
10771,71,16,21.5,2017-12-10
10772,29,18,123.79,2017-12-10
10772,59,25,55.0,2017-12-10
10773,17,33,39.0,2017-12-11
10773,31,70,12.5,2017-12-11
10773,75,7,7.75,2017-12-11
10774,31,2,12.5,2017-12-11
10774,66,50,17.0,2017-12-11
10775,10,6,31.0,2017-12-12
10775,67,3,14.0,2017-12-12
10776,31,16,12.5,2017-12-15
10776,42,12,14.0,2017-12-15
10776,45,27,9.5,2017-12-15
10776,51,120,53.0,2017-12-15
10777,42,20,14.0,2017-12-15
10778,41,10,9.65,2017-12-16
10779,16,20,17.45,2017-12-16
10779,62,20,49.3,2017-12-16
10780,70,35,15.0,2017-12-16
10780,77,15,13.0,2017-12-16
10781,54,3,7.45,2017-12-17
10781,56,20,38.0,2017-12-17
10781,74,35,10.0,2017-12-17
10782,31,1,12.5,2017-12-17
10783,31,10,12.5,2017-12-18
10783,38,5,263.5,2017-12-18
10784,36,30,19.0,2017-12-18
10784,39,2,18.0,2017-12-18
10784,72,30,34.8,2017-12-18
10785,10,10,31.0,2017-12-18
10785,75,10,7.75,2017-12-18
10786,8,30,40.0,2017-12-19
10786,30,15,25.89,2017-12-19
10786,75,42,7.75,2017-12-19
10787,2,15,19.0,2017-12-19
10787,29,20,123.79,2017-12-19
10788,19,50,9.2,2017-12-22
10788,75,40,7.75,2017-12-22
10789,18,30,62.5,2017-12-22
10789,35,15,18.0,2017-12-22
10789,63,30,43.9,2017-12-22
10789,68,18,12.5,2017-12-22
10790,7,3,30.0,2017-12-22
10790,56,20,38.0,2017-12-22
10791,29,14,123.79,2017-12-23
10791,41,20,9.65,2017-12-23
10792,2,10,19.0,2017-12-23
10792,54,3,7.45,2017-12-23
10792,68,15,12.5,2017-12-23
10793,41,14,9.65,2017-12-24
10793,52,8,7.0,2017-12-24
10794,14,15,23.25,2017-12-24
10794,54,6,7.45,2017-12-24
10795,16,65,17.45,2017-12-24
10795,17,35,39.0,2017-12-24
10796,26,21,31.23,2017-12-25
10796,44,10,19.45,2017-12-25
10796,64,35,33.25,2017-12-25
10796,69,24,36.0,2017-12-25
10797,11,20,21.0,2017-12-25
10798,62,2,49.3,2017-12-26
10798,72,10,34.8,2017-12-26
10799,13,20,6.0,2017-12-26
10799,24,20,4.5,2017-12-26
10799,59,25,55.0,2017-12-26
10800,11,50,21.0,2017-12-26
10800,51,10,53.0,2017-12-26
10800,54,7,7.45,2017-12-26
10801,17,40,39.0,2017-12-29
10801,29,20,123.79,2017-12-29
10802,30,25,25.89,2017-12-29
10802,51,30,53.0,2017-12-29
10802,55,60,24.0,2017-12-29
10802,62,5,49.3,2017-12-29
10803,19,24,9.2,2017-12-30
10803,25,15,14.0,2017-12-30
10803,59,15,55.0,2017-12-30
10804,10,36,31.0,2017-12-30
10804,28,24,45.6,2017-12-30
10804,49,4,20.0,2017-12-30
10805,34,10,14.0,2017-12-30
10805,38,10,263.5,2017-12-30
10806,2,20,19.0,2017-12-31
10806,65,2,21.05,2017-12-31
10806,74,15,10.0,2017-12-31
10807,40,1,18.4,2017-12-31
10808,56,20,38.0,2018-01-01
10808,76,50,18.0,2018-01-01
10809,52,20,7.0,2018-01-01
10810,13,7,6.0,2018-01-01
10810,25,5,14.0,2018-01-01
10810,70,5,15.0,2018-01-01
10811,19,15,9.2,2018-01-02
10811,23,18,9.0,2018-01-02
10811,40,30,18.4,2018-01-02
10812,31,16,12.5,2018-01-02
10812,72,40,34.8,2018-01-02
10812,77,20,13.0,2018-01-02
10813,2,12,19.0,2018-01-05
10813,46,35,12.0,2018-01-05
10814,41,20,9.65,2018-01-05
10814,43,20,46.0,2018-01-05
10814,48,8,12.75,2018-01-05
10814,61,30,28.5,2018-01-05
10815,33,16,2.5,2018-01-05
10816,38,30,263.5,2018-01-06
10816,62,20,49.3,2018-01-06
10817,26,40,31.23,2018-01-06
10817,38,30,263.5,2018-01-06
10817,40,60,18.4,2018-01-06
10817,62,25,49.3,2018-01-06
10818,32,20,32.0,2018-01-07
10818,41,20,9.65,2018-01-07
10819,43,7,46.0,2018-01-07
10819,75,20,7.75,2018-01-07
10820,56,30,38.0,2018-01-07
10821,35,20,18.0,2018-01-08
10821,51,6,53.0,2018-01-08
10822,62,3,49.3,2018-01-08
10822,70,6,15.0,2018-01-08
10823,11,20,21.0,2018-01-09
10823,57,15,19.5,2018-01-09
10823,59,40,55.0,2018-01-09
10823,77,15,13.0,2018-01-09
10824,41,12,9.65,2018-01-09
10824,70,9,15.0,2018-01-09
10825,26,12,31.23,2018-01-09
10825,53,20,32.8,2018-01-09
10826,31,35,12.5,2018-01-12
10826,57,15,19.5,2018-01-12
10827,10,15,31.0,2018-01-12
10827,39,21,18.0,2018-01-12
10828,20,5,81.0,2018-01-13
10828,38,2,263.5,2018-01-13
10829,2,10,19.0,2018-01-13
10829,8,20,40.0,2018-01-13
10829,13,10,6.0,2018-01-13
10829,60,21,34.0,2018-01-13
10830,6,6,25.0,2018-01-13
10830,39,28,18.0,2018-01-13
10830,60,30,34.0,2018-01-13
10830,68,24,12.5,2018-01-13
10831,19,2,9.2,2018-01-14
10831,35,8,18.0,2018-01-14
10831,38,8,263.5,2018-01-14
10831,43,9,46.0,2018-01-14
10832,13,3,6.0,2018-01-14
10832,25,10,14.0,2018-01-14
10832,44,16,19.45,2018-01-14
10832,64,3,33.25,2018-01-14
10833,7,20,30.0,2018-01-15
10833,31,9,12.5,2018-01-15
10833,53,9,32.8,2018-01-15
10834,29,8,123.79,2018-01-15
10834,30,20,25.89,2018-01-15
10835,59,15,55.0,2018-01-15
10835,77,2,13.0,2018-01-15
10836,22,52,21.0,2018-01-16
10836,35,6,18.0,2018-01-16
10836,57,24,19.5,2018-01-16
10836,60,60,34.0,2018-01-16
10836,64,30,33.25,2018-01-16
10837,13,6,6.0,2018-01-16
10837,40,25,18.4,2018-01-16
10837,47,40,9.5,2018-01-16
10837,76,21,18.0,2018-01-16
10838,1,4,18.0,2018-01-19
10838,18,25,62.5,2018-01-19
10838,36,50,19.0,2018-01-19
10839,58,30,13.25,2018-01-19
10839,72,15,34.8,2018-01-19
10840,25,6,14.0,2018-01-19
10840,39,10,18.0,2018-01-19
